"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
10436682,-23.0,-10.5,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-14","1998-06-14",1,1,1,,,,"5102:103:140","POLYGON((-23 -10.4,-23 -10.5,-23.1 -10.5,-23.1 -10.4,-23 -10.4))"
10436232,-23.0,-9.4,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-17","1997-07-17",2,1,1,,,,"5002:393:140","POLYGON((-23 -9.4,-23 -9.5,-23.1 -9.5,-23.1 -9.4,-23 -9.4))"
10436142,-23.0,-8.7,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-08","1997-07-08",1,1,1,,,,"5002:383:360","POLYGON((-23 -8.6,-23 -8.7,-23.1 -8.7,-23.1 -8.6,-23 -8.6))"
10436141,-23.0,-8.5,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",2,1,1,,,,"5002:383:350","POLYGON((-23 -8.5,-23 -8.6,-23.1 -8.6,-23.1 -8.5,-23 -8.5))"
10436136,-23.1,-8.5,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5002:383:140","POLYGON((-23 -8.4,-23 -8.5,-23.1 -8.5,-23.1 -8.4,-23 -8.4))"
10436133,-23.1,-8.2,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-17","1998-06-17",1,1,1,,,,"5002:383:120","POLYGON((-23 -8.2,-23 -8.3,-23.1 -8.3,-23.1 -8.2,-23 -8.2))"
10435952,-23.0,-6.8,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-17","1997-07-17",1,1,1,,,,"5002:363:370","POLYGON((-23 -6.7,-23 -6.8,-23.1 -6.8,-23.1 -6.7,-23 -6.7))"
10436130,-23.0,-8.9,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-05-25","1997-05-25",1,1,1,,,,"5002:382:499","POLYGON((-22.9 -8.9,-22.9 -9,-23 -9,-23 -8.9,-22.9 -8.9))"
10436124,-23.0,-8.5,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5002:382:459","POLYGON((-22.9 -8.5,-22.9 -8.6,-23 -8.6,-23 -8.5,-22.9 -8.5))"
10436113,-22.9,-8.3,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-16","1998-06-16",1,1,1,,,,"5002:382:239","POLYGON((-22.9 -8.3,-22.9 -8.4,-23 -8.4,-23 -8.3,-22.9 -8.3))"
10436010,-22.9,-7.7,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-19","1998-06-19",1,1,1,,,,"5002:372:479","POLYGON((-22.9 -7.7,-22.9 -7.8,-23 -7.8,-23 -7.7,-22.9 -7.7))"
10435949,-23.0,-6.9,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-20","1998-06-20",1,1,1,,,,"5002:362:499","POLYGON((-22.9 -6.9,-22.9 -7,-23 -7,-23 -6.9,-22.9 -6.9))"
10436678,-22.8,-10.1,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",2,1,1,,,,"5102:102:208","POLYGON((-22.8 -10,-22.8 -10.1,-22.9 -10.1,-22.9 -10,-22.8 -10))"
10436226,-22.8,-9.6,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-07-03","1998-07-03",2,1,1,,,,"5002:392:468","POLYGON((-22.8 -9.6,-22.8 -9.7,-22.9 -9.7,-22.9 -9.6,-22.8 -9.6))"
10436225,-22.9,-9.4,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-17","1997-07-17",1,1,1,,,,"5002:392:238","POLYGON((-22.8 -9.3,-22.8 -9.4,-22.9 -9.4,-22.9 -9.3,-22.8 -9.3))"
10436223,-22.9,-9.3,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-07-12","1998-07-12",1,1,1,,,,"5002:392:228","POLYGON((-22.8 -9.2,-22.8 -9.3,-22.9 -9.3,-22.9 -9.2,-22.8 -9.2))"
10436218,-22.8,-9.1,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-21","1998-06-21",1,1,1,,,,"5002:392:218","POLYGON((-22.8 -9.1,-22.8 -9.2,-22.9 -9.2,-22.9 -9.1,-22.8 -9.1))"
10436129,-22.9,-9.0,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-05-25","1997-05-25",1,1,1,,,,"5002:382:498","POLYGON((-22.8 -8.9,-22.8 -9,-22.9 -9,-22.9 -8.9,-22.8 -8.9))"
10436127,-22.9,-8.7,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-08","1997-07-08",2,1,1,,,,"5002:382:468","POLYGON((-22.8 -8.6,-22.8 -8.7,-22.9 -8.7,-22.9 -8.6,-22.8 -8.6))"
10436123,-22.8,-8.5,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5002:382:458","POLYGON((-22.8 -8.5,-22.8 -8.6,-22.9 -8.6,-22.9 -8.5,-22.8 -8.5))"
10436112,-22.9,-8.3,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-16","1998-06-16",1,1,1,,,,"5002:382:238","POLYGON((-22.8 -8.3,-22.8 -8.4,-22.9 -8.4,-22.9 -8.3,-22.8 -8.3))"
10436009,-22.9,-7.8,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-19","1998-06-19",1,1,1,,,,"5002:372:478","POLYGON((-22.8 -7.7,-22.8 -7.8,-22.9 -7.8,-22.9 -7.7,-22.8 -7.7))"
10436679,-22.7,-10.4,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-14","1998-06-14",1,1,1,,,,"5102:102:247","POLYGON((-22.7 -10.4,-22.7 -10.5,-22.8 -10.5,-22.8 -10.4,-22.7 -10.4))"
10436677,-22.8,-10.1,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5102:102:207","POLYGON((-22.7 -10,-22.7 -10.1,-22.8 -10.1,-22.8 -10,-22.7 -10))"
10436222,-22.8,-9.3,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-07-12","1998-07-12",1,1,1,,,,"5002:392:227","POLYGON((-22.7 -9.2,-22.7 -9.3,-22.8 -9.3,-22.8 -9.2,-22.7 -9.2))"
10436217,-22.7,-9.0,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-05-25","1997-05-25",1,1,1,,,,"5002:392:207","POLYGON((-22.7 -9,-22.7 -9.1,-22.8 -9.1,-22.8 -9,-22.7 -9))"
10436126,-22.8,-8.7,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-08","1997-07-08",1,1,1,,,,"5002:382:467","POLYGON((-22.7 -8.6,-22.7 -8.7,-22.8 -8.7,-22.8 -8.6,-22.7 -8.6))"
10436122,-22.7,-8.5,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",2,1,1,,,,"5002:382:457","POLYGON((-22.7 -8.5,-22.7 -8.6,-22.8 -8.6,-22.8 -8.5,-22.7 -8.5))"
10435948,-22.8,-6.8,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-16","1997-07-16",1,1,1,,,,"5002:362:487","POLYGON((-22.7 -6.8,-22.7 -6.9,-22.8 -6.9,-22.8 -6.8,-22.7 -6.8))"
10436224,-22.7,-9.3,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-16","1997-07-16",1,1,1,,,,"5002:392:236","POLYGON((-22.6 -9.3,-22.6 -9.4,-22.7 -9.4,-22.7 -9.3,-22.6 -9.3))"
10436221,-22.6,-9.2,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-07-11","1998-07-11",1,1,1,,,,"5002:392:226","POLYGON((-22.6 -9.2,-22.6 -9.3,-22.7 -9.3,-22.7 -9.2,-22.6 -9.2))"
10436128,-22.7,-8.7,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-07","1997-07-07",1,1,1,,,,"5002:382:476","POLYGON((-22.6 -8.7,-22.6 -8.8,-22.7 -8.8,-22.7 -8.7,-22.6 -8.7))"
10436121,-22.7,-8.6,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5002:382:456","POLYGON((-22.6 -8.5,-22.6 -8.6,-22.7 -8.6,-22.7 -8.5,-22.6 -8.5))"
10436114,-22.6,-8.4,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-16","1998-06-16",1,1,1,,,,"5002:382:246","POLYGON((-22.6 -8.4,-22.6 -8.5,-22.7 -8.5,-22.7 -8.4,-22.6 -8.4))"
10436111,-22.6,-8.3,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-16","1998-06-16",1,1,1,,,,"5002:382:236","POLYGON((-22.6 -8.3,-22.6 -8.4,-22.7 -8.4,-22.7 -8.3,-22.6 -8.3))"
10436008,-22.6,-7.8,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-19","1998-06-19",1,1,1,,,,"5002:372:476","POLYGON((-22.6 -7.7,-22.6 -7.8,-22.7 -7.8,-22.7 -7.7,-22.6 -7.7))"
10436002,-22.7,-7.0,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-20","1998-06-20",2,1,1,,,,"5002:372:206","POLYGON((-22.6 -7,-22.6 -7.1,-22.7 -7.1,-22.7 -7,-22.6 -7))"
10435947,-22.6,-6.9,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-16","1997-07-16",1,1,1,,,,"5002:362:486","POLYGON((-22.6 -6.8,-22.6 -6.9,-22.7 -6.9,-22.7 -6.8,-22.6 -6.8))"
10436676,-22.5,-10.0,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5102:102:205","POLYGON((-22.5 -10,-22.5 -10.1,-22.6 -10.1,-22.6 -10,-22.5 -10))"
10436220,-22.5,-9.2,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-16","1998-07-11",2,2,1,,,,"5002:392:225","POLYGON((-22.5 -9.2,-22.5 -9.3,-22.6 -9.3,-22.6 -9.2,-22.5 -9.2))"
10436216,-22.5,-9.0,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-05-25","1998-06-21",2,2,1,,,,"5002:392:205","POLYGON((-22.5 -9,-22.5 -9.1,-22.6 -9.1,-22.6 -9,-22.5 -9))"
10436125,-22.5,-8.6,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-17","1998-06-17",1,1,1,,,,"5002:382:465","POLYGON((-22.5 -8.6,-22.5 -8.7,-22.6 -8.7,-22.6 -8.6,-22.5 -8.6))"
10436110,-22.5,-8.4,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-16","1998-06-16",1,1,1,,,,"5002:382:235","POLYGON((-22.5 -8.3,-22.5 -8.4,-22.6 -8.4,-22.6 -8.3,-22.5 -8.3))"
10436007,-22.6,-7.8,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-19","1998-06-19",1,1,1,,,,"5002:372:475","POLYGON((-22.5 -7.7,-22.5 -7.8,-22.6 -7.8,-22.6 -7.7,-22.5 -7.7))"
10436001,-22.5,-7.1,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-19","1998-06-19",1,1,1,,,,"5002:372:205","POLYGON((-22.5 -7,-22.5 -7.1,-22.6 -7.1,-22.6 -7,-22.5 -7))"
10436214,-22.5,-9.5,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-07-02","1998-07-02",1,1,1,,,,"5002:392:144","POLYGON((-22.4 -9.4,-22.4 -9.5,-22.5 -9.5,-22.5 -9.4,-22.4 -9.4))"
10436211,-22.4,-9.0,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-05-24","1997-05-24",1,1,1,,,,"5002:392:104","POLYGON((-22.4 -9,-22.4 -9.1,-22.5 -9.1,-22.5 -9,-22.4 -9))"
10436120,-22.4,-9.0,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-21","1998-06-21",1,1,1,,,,"5002:382:394","POLYGON((-22.4 -8.9,-22.4 -9,-22.5 -9,-22.5 -8.9,-22.4 -8.9))"
10436117,-22.5,-8.6,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-17","1998-06-17",1,1,1,,,,"5002:382:364","POLYGON((-22.4 -8.6,-22.4 -8.7,-22.5 -8.7,-22.5 -8.6,-22.4 -8.6))"
10436004,-22.5,-7.8,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5002:372:384","POLYGON((-22.4 -7.8,-22.4 -7.9,-22.5 -7.9,-22.5 -7.8,-22.4 -7.8))"
10435999,-22.4,-7.1,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-19","1998-06-19",1,1,1,,,,"5002:372:114","POLYGON((-22.4 -7.1,-22.4 -7.2,-22.5 -7.2,-22.5 -7.1,-22.4 -7.1))"
10435946,-22.5,-7.0,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-16","1997-07-16",1,1,1,,,,"5002:362:394","POLYGON((-22.4 -6.9,-22.4 -7,-22.5 -7,-22.5 -6.9,-22.4 -6.9))"
10436673,-22.4,-10.1,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5102:102:103","POLYGON((-22.3 -10,-22.3 -10.1,-22.4 -10.1,-22.4 -10,-22.3 -10))"
10436213,-22.3,-9.2,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-07-11","1998-07-11",1,1,1,,,,"5002:392:113","POLYGON((-22.3 -9.1,-22.3 -9.2,-22.4 -9.2,-22.4 -9.1,-22.3 -9.1))"
10436118,-22.4,-8.7,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-07","1997-07-07",1,1,1,,,,"5002:382:373","POLYGON((-22.3 -8.7,-22.3 -8.8,-22.4 -8.8,-22.4 -8.7,-22.3 -8.7))"
10436109,-22.3,-8.4,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-15","1998-06-15",2,1,1,,,,"5002:382:143","POLYGON((-22.3 -8.4,-22.3 -8.5,-22.4 -8.5,-22.4 -8.4,-22.3 -8.4))"
10436003,-22.4,-7.9,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5002:372:383","POLYGON((-22.3 -7.8,-22.3 -7.9,-22.4 -7.9,-22.4 -7.8,-22.3 -7.8))"
10435998,-22.4,-7.2,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-19","1998-06-19",1,1,1,,,,"5002:372:113","POLYGON((-22.3 -7.1,-22.3 -7.2,-22.4 -7.2,-22.4 -7.1,-22.3 -7.1))"
10436212,-22.2,-9.2,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-07-11","1998-07-11",2,1,1,,,,"5002:392:112","POLYGON((-22.2 -9.1,-22.2 -9.2,-22.3 -9.2,-22.3 -9.1,-22.2 -9.1))"
10436210,-22.2,-9.0,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-05-24","1997-05-24",1,1,1,,,,"5002:392:102","POLYGON((-22.2 -9,-22.2 -9.1,-22.3 -9.1,-22.3 -9,-22.2 -9))"
10436116,-22.2,-8.7,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-17","1998-06-17",1,1,1,,,,"5002:382:362","POLYGON((-22.2 -8.6,-22.2 -8.7,-22.3 -8.7,-22.3 -8.6,-22.2 -8.6))"
10436674,-22.1,-10.4,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-13","1998-06-13",1,1,1,,,,"5102:102:131","POLYGON((-22.1 -10.3,-22.1 -10.4,-22.2 -10.4,-22.2 -10.3,-22.1 -10.3))"
10436119,-22.1,-8.9,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-20","1998-06-20",2,1,1,,,,"5002:382:391","POLYGON((-22.1 -8.9,-22.1 -9,-22.2 -9,-22.2 -8.9,-22.1 -8.9))"
10436115,-22.2,-8.7,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-17","1998-06-17",1,1,1,,,,"5002:382:361","POLYGON((-22.1 -8.6,-22.1 -8.7,-22.2 -8.7,-22.2 -8.6,-22.1 -8.6))"
10436108,-22.1,-8.4,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-15","1998-06-15",1,1,1,,,,"5002:382:131","POLYGON((-22.1 -8.3,-22.1 -8.4,-22.2 -8.4,-22.2 -8.3,-22.1 -8.3))"
10436006,-22.1,-7.9,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5002:372:391","POLYGON((-22.1 -7.9,-22.1 -8,-22.2 -8,-22.2 -7.9,-22.1 -7.9))"
10436701,-22.1,-11.6,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-11","1998-06-11",2,1,1,,,,"5102:112:350","POLYGON((-22 -11.5,-22 -11.6,-22.1 -11.6,-22.1 -11.5,-22 -11.5))"
10436675,-22.0,-10.4,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-13","1998-06-13",1,1,1,,,,"5102:102:140","POLYGON((-22 -10.4,-22 -10.5,-22.1 -10.5,-22.1 -10.4,-22 -10.4))"
10436672,-22.1,-10.1,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-17","1998-06-17",1,1,1,,,,"5102:102:100","POLYGON((-22 -10,-22 -10.1,-22.1 -10.1,-22.1 -10,-22 -10))"
10436005,-22.0,-8.0,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5002:372:390","POLYGON((-22 -7.9,-22 -8,-22.1 -8,-22.1 -7.9,-22 -7.9))"
10436000,-22.0,-7.3,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",2,1,1,,,,"5002:372:120","POLYGON((-22 -7.2,-22 -7.3,-22.1 -7.3,-22.1 -7.2,-22 -7.2))"
10436205,-22.0,-9.2,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-08","1997-07-15",2,2,1,,,,"5002:391:229","POLYGON((-21.9 -9.2,-21.9 -9.3,-22 -9.3,-22 -9.2,-21.9 -9.2))"
10436201,-21.9,-9.0,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-05-24","1998-07-10",2,2,1,,,,"5002:391:209","POLYGON((-21.9 -9,-21.9 -9.1,-22 -9.1,-22 -9,-21.9 -9))"
10436102,-22.0,-8.8,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-16","1998-06-16",1,1,1,,,,"5002:381:479","POLYGON((-21.9 -8.7,-21.9 -8.8,-22 -8.8,-22 -8.7,-21.9 -8.7))"
10436099,-21.9,-8.7,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-06","1997-07-06",1,1,1,,,,"5002:381:469","POLYGON((-21.9 -8.6,-21.9 -8.7,-22 -8.7,-22 -8.6,-21.9 -8.6))"
10435993,-22.0,-7.3,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-18","1998-06-18",1,1,1,,,,"5002:371:229","POLYGON((-21.9 -7.2,-21.9 -7.3,-22 -7.3,-22 -7.2,-21.9 -7.2))"
10436670,-21.8,-10.1,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-17","1998-06-17",1,1,1,,,,"5102:101:208","POLYGON((-21.8 -10,-21.8 -10.1,-21.9 -10.1,-21.9 -10,-21.8 -10))"
10436098,-21.9,-8.7,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-06","1997-07-06",1,1,1,,,,"5002:381:468","POLYGON((-21.8 -8.6,-21.8 -8.7,-21.9 -8.7,-21.9 -8.6,-21.8 -8.6))"
10436084,-21.8,-8.1,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-17","1998-06-17",1,1,1,,,,"5002:381:218","POLYGON((-21.8 -8.1,-21.8 -8.2,-21.9 -8.2,-21.9 -8.1,-21.8 -8.1))"
10436082,-21.9,-8.1,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-17","1998-06-17",1,1,1,,,,"5002:381:208","POLYGON((-21.8 -8,-21.8 -8.1,-21.9 -8.1,-21.9 -8,-21.8 -8))"
10435992,-21.9,-7.2,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1997-07-15","1997-07-15",1,1,1,,,,"5002:371:228","POLYGON((-21.8 -7.2,-21.8 -7.3,-21.9 -7.3,-21.9 -7.2,-21.8 -7.2))"
10436671,-21.7,-10.3,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-06-12","1998-06-12",2,1,1,,,,"5102:101:237","POLYGON((-21.7 -10.3,-21.7 -10.4,-21.8 -10.4,-21.8 -10.3,-21.7 -10.3))"
10436203,-21.8,-9.3,"Paolo Luschi, University of Pisa, Italy; Graeme Hays, Swansea University, UK; and Susanne Akesson, und University, Sweden","Chelonia mydas","994","1998-07-01","1998-07-01",2,1,1,,,,"5002:391:227","POLYGON((-21.7 -9.2,-21.7 -9.3,-21.8 -9.3,-21.8 -9.2,-21.7 -9.2))"
